Year,Month,District,Temp_2m,Precip,MaxTemp_2m,MinTemp_2m,Humidity_2m,Pressure,WindSpeed_50m
2018,12,Kabhre,5.5364516129032255,1.54,12.030967741935482,1.2716129032258066,3.619677419354839,78.20483870967742,1.7561290322580645
2019,1,Kabhre,4.402903225806452,5.72,10.850967741935484,0.1835483870967742,3.425806451612903,78.22741935483872,1.872903225806452
2019,2,Kabhre,6.364285714285714,48.14,12.701785714285714,1.605,4.175357142857143,78.13392857142857,2.474285714285714
2019,3,Kabhre,,21.16,16.57483870967742,4.211612903225807,4.572258064516129,78.06645161290322,2.667741935483871
2019,4,Kabhre,14.491,,20.41333333333333,9.276666666666667,7.196333333333333,78.06833333333334,2.345666666666667
2019,5,Kabhre,17.539354838709677,51.74,23.853870967741937,11.837419354838708,7.539032258064516,77.92806451612903,2.733225806451613
2019,6,Kabhre,,82.21,24.63,14.621,12.082666666666666,77.76433333333333,2.4473333333333334
2019,7,Kabhre,18.22258064516129,316.46,21.508709677419358,15.495483870967742,15.08,77.61967741935484,2.595806451612903
2019,8,Kabhre,18.106129032258064,174.19,21.41935483870968,15.317741935483872,15.21935483870968,77.76903225806453,2.1545161290322583
2019,9,Kabhre,16.215333333333334,221.66,19.265,13.789666666666667,13.780333333333337,78.09366666666666,1.827
2019,10,Kabhre,12.911935483870968,9.28,17.14483870967742,9.933870967741935,10.108387096774194,78.30032258064516,1.5696774193548386
2019,11,Kabhre,10.425333333333333,27.72,15.478000000000002,7.227,7.258,78.32333333333332,1.5743333333333331
2019,12,Kabhre,4.729032258064516,20.01,10.446451612903228,1.1783870967741936,4.227096774193548,78.24548387096775,1.7432258064516128
